BRH_region,ISOalpha3code,Country,date,year,debtpctgdp,dsa,sovrate,dsp_pctexp,reserves_mthimp,erdep,inflation,wb_incgroup
Pacific,NRU,Nauru,01/09/2020,2020,,,,,,-5.94,,
Pacific,NRU,Nauru,01/10/2020,2020,,,,,,-4.65,,
Pacific,NRU,Nauru,01/11/2020,2020,,,,,,-5.99,,
Pacific,NRU,Nauru,01/12/2020,2020,56.27,,,,,-8.56,,High income
Pacific,NRU,Nauru,01/01/2021,2021,,,,,,-11.07,,
Pacific,NRU,Nauru,01/02/2021,2021,,,,,,-13.94,,
Pacific,NRU,Nauru,01/03/2021,2021,,,,,,-19.21,,
Pacific,NRU,Nauru,01/04/2021,2021,,,,,,-18.24,,
Pacific,NRU,Nauru,01/05/2021,2021,,,,,,-16.11,,
Pacific,NRU,Nauru,01/06/2021,2021,,,,,,-9.85,,
Pacific,NRU,Nauru,01/07/2021,2021,,,,,,-5.34,,
Pacific,NRU,Nauru,01/08/2021,2021,,,,,,-1.39,,
Pacific,NRU,Nauru,01/09/2021,2021,,,,,,-1.15,,
Pacific,NRU,Nauru,01/10/2021,2021,,,,,,-3.72,,
Pacific,NRU,Nauru,01/11/2021,2021,,,,,,-0.66,,
Pacific,NRU,Nauru,01/12/2021,2021,24.75,,,,,5.17,,High income
Pacific,NRU,Nauru,01/01/2022,2022,,,,,,7.61,,
Pacific,NRU,Nauru,01/02/2022,2022,,,,,,8.34,,
Pacific,NRU,Nauru,01/03/2022,2022,,,,,,4.64,,
Pacific,NRU,Nauru,01/04/2022,2022,,,,,,4.13,,
Pacific,NRU,Nauru,01/05/2022,2022,,,,,,10.03,,
Pacific,NRU,Nauru,01/06/2022,2022,,,,,,8.75,,
Pacific,NRU,Nauru,01/07/2022,2022,,,,,,8.31,,
Pacific,NRU,Nauru,01/08/2022,2022,,,,,,4.90,,
Pacific,NRU,Nauru,01/09/2022,2022,,,,,,9.49,,
Pacific,NRU,Nauru,01/10/2022,2022,,,,,,16.38,,
Pacific,NRU,Nauru,01/11/2022,2022,,,,,,10.91,,
Pacific,NRU,Nauru,01/12/2022,2022,24.26,,,,,5.90,,High income
Pacific,NRU,Nauru,01/01/2023,2023,,,,,,3.32,,
Pacific,NRU,Nauru,01/02/2023,2023,,,,,,3.52,,
Pacific,NRU,Nauru,01/03/2023,2023,,,,,,10.19,,
Pacific,NRU,Nauru,01/04/2023,2023,,,,,,,,
Pacific,NRU,Nauru,01/05/2023,2023,,,,,,,,
Pacific,NRU,Nauru,01/06/2023,2023,,,,,,,,
Pacific,NRU,Nauru,01/07/2023,2023,,,,,,,,
Pacific,NRU,Nauru,01/08/2023,2023,,,,,,,,
Pacific,NRU,Nauru,01/09/2023,2023,,,,,,,,
Pacific,NRU,Nauru,01/10/2023,2023,,,,,,,,
Pacific,NRU,Nauru,01/11/2023,2023,,,,,,,,
Pacific,NRU,Nauru,01/12/2023,2023,,,,,,,,High income
South and West Asia,NPL,Nepal,01/01/2000,2000,,,,,,1.32,4.23,
South and West Asia,NPL,Nepal,01/02/2000,2000,,,,,,1.68,4.57,
South and West Asia,NPL,Nepal,01/03/2000,2000,,,,,,1.92,3.58,
South and West Asia,NPL,Nepal,01/04/2000,2000,,,,,,1.47,3.40,
South and West Asia,NPL,Nepal,01/05/2000,2000,,,,,,1.81,1.91,
South and West Asia,NPL,Nepal,01/06/2000,2000,,,,,,4.01,0.91,
South and West Asia,NPL,Nepal,01/07/2000,2000,,,,,,3.53,0.60,
South and West Asia,NPL,Nepal,01/08/2000,2000,,,,,,5.17,0.95,
South and West Asia,NPL,Nepal,01/09/2000,2000,,,,,,5.93,1.02,
South and West Asia,NPL,Nepal,01/10/2000,2000,,,,,,6.87,2.91,
South and West Asia,NPL,Nepal,01/11/2000,2000,,,,,,8.13,2.76,
South and West Asia,NPL,Nepal,01/12/2000,2000,,,,7.40,6.49,8.19,3.19,Lower middle income
South and West Asia,NPL,Nepal,01/01/2001,2001,,,,,,8.36,2.63,
South and West Asia,NPL,Nepal,01/02/2001,2001,,,,,,7.58,1.81,
South and West Asia,NPL,Nepal,01/03/2001,2001,,,,,,7.29,1.43,
South and West Asia,NPL,Nepal,01/04/2001,2001,,,,,,7.55,2.32,
South and West Asia,NPL,Nepal,01/05/2001,2001,,,,,,7.78,2.99,
South and West Asia,NPL,Nepal,01/06/2001,2001,,,,,,5.74,3.82,
South and West Asia,NPL,Nepal,01/07/2001,2001,,,,,,4.60,3.41,
South and West Asia,NPL,Nepal,01/08/2001,2001,,,,,,3.89,2.91,
South and West Asia,NPL,Nepal,01/09/2001,2001,,,,,,3.16,3.75,
South and West Asia,NPL,Nepal,01/10/2001,2001,,,,,,3.83,1.98,
South and West Asia,NPL,Nepal,01/11/2001,2001,,,,,,2.93,2.48,
South and West Asia,NPL,Nepal,01/12/2001,2001,50.77,,,7.70,7.37,3.09,2.73,Lower middle income
South and West Asia,NPL,Nepal,01/01/2002,2002,,,,,,3.08,2.93,
South and West Asia,NPL,Nepal,01/02/2002,2002,,,,,,3.84,3.18,
South and West Asia,NPL,Nepal,01/03/2002,2002,,,,,,4.82,3.34,
South and West Asia,NPL,Nepal,01/04/2002,2002,,,,,,4.77,2.41,
South and West Asia,NPL,Nepal,01/05/2002,2002,,,,,,4.34,2.54,
South and West Asia,NPL,Nepal,01/06/2002,2002,,,,,,4.29,3.03,
South and West Asia,NPL,Nepal,01/07/2002,2002,,,,,,5.66,3.51,
South and West Asia,NPL,Nepal,01/08/2002,2002,,,,,,4.33,4.24,
South and West Asia,NPL,Nepal,01/09/2002,2002,,,,,,4.26,3.27,
South and West Asia,NPL,Nepal,01/10/2002,2002,,,,,,2.68,2.98,
South and West Asia,NPL,Nepal,01/11/2002,2002,,,,,,2.64,2.21,
South and West Asia,NPL,Nepal,01/12/2002,2002,51.82,,,10.19,7.41,2.28,2.73,Lower middle income
South and West Asia,NPL,Nepal,01/01/2003,2003,,,,,,1.91,3.27,
South and West Asia,NPL,Nepal,01/02/2003,2003,,,,,,1.53,4.59,
South and West Asia,NPL,Nepal,01/03/2003,2003,,,,,,0.61,5.24,
South and West Asia,NPL,Nepal,01/04/2003,2003,,,,,,0.15,8.14,
South and West Asia,NPL,Nepal,01/05/2003,2003,,,,,,-0.53,7.72,
South and West Asia,NPL,Nepal,01/06/2003,2003,,,,,,-1.63,6.58,
South and West Asia,NPL,Nepal,01/07/2003,2003,,,,,,-3.27,6.09,
South and West Asia,NPL,Nepal,01/08/2003,2003,,,,,,-4.22,5.36,
South and West Asia,NPL,Nepal,01/09/2003,2003,,,,,,-4.81,5.19,
South and West Asia,NPL,Nepal,01/10/2003,2003,,,,,,-5.04,5.65,
South and West Asia,NPL,Nepal,01/11/2003,2003,,,,,,-5.99,5.81,
South and West Asia,NPL,Nepal,01/12/2003,2003,52.98,,,10.05,7.71,-5.24,4.90,Lower middle income
South and West Asia,NPL,Nepal,01/01/2004,2004,,,,,,-5.13,4.96,
South and West Asia,NPL,Nepal,01/02/2004,2004,,,,,,-5.52,4.73,
South and West Asia,NPL,Nepal,01/03/2004,2004,,,,,,-5.76,4.36,
South and West Asia,NPL,Nepal,01/04/2004,2004,,,,,,-6.99,1.72,
South and West Asia,NPL,Nepal,01/05/2004,2004,,,,,,-7.16,1.31,
South and West Asia,NPL,Nepal,01/06/2004,2004,,,,,,-3.92,1.84,
South and West Asia,NPL,Nepal,01/07/2004,2004,,,,,,-1.86,2.02,
South and West Asia,NPL,Nepal,01/08/2004,2004,,,,,,-0.01,2.38,
South and West Asia,NPL,Nepal,01/09/2004,2004,,,,,,0.26,2.63,
South and West Asia,NPL,Nepal,01/10/2004,2004,,,,,,0.27,2.61,
South and West Asia,NPL,Nepal,01/11/2004,2004,,,,,,-0.33,2.68,
South and West Asia,NPL,Nepal,01/12/2004,2004,51.33,,,8.96,7.74,-2.08,3.11,Lower middle income
South and West Asia,NPL,Nepal,01/01/2005,2005,,,,,,-3.96,7.05,
South and West Asia,NPL,Nepal,01/02/2005,2005,,,,,,-3.76,8.06,
South and West Asia,NPL,Nepal,01/03/2005,2005,,,,,,-3.58,5.94,
South and West Asia,NPL,Nepal,01/04/2005,2005,,,,,,-2.06,5.01,
South and West Asia,NPL,Nepal,01/05/2005,2005,,,,,,-1.71,3.82,
South and West Asia,NPL,Nepal,01/06/2005,2005,,,,,,-4.18,3.24,
South and West Asia,NPL,Nepal,01/07/2005,2005,,,,,,-4.93,3.11,
South and West Asia,NPL,Nepal,01/08/2005,2005,,,,,,-5.88,9.75,
South and West Asia,NPL,Nepal,01/09/2005,2005,,,,,,-4.98,9.66,
South and West Asia,NPL,Nepal,01/10/2005,2005,,,,,,-4.08,9.46,
South and West Asia,NPL,Nepal,01/11/2005,2005,,,,,,-0.45,8.82,
South and West Asia,NPL,Nepal,01/12/2005,2005,45.14,,,8.18,6.70,2.23,8.51,Lower middle income
South and West Asia,NPL,Nepal,01/01/2006,2006,,,,,,0.94,4.31,
South and West Asia,NPL,Nepal,01/02/2006,2006,,,,,,0.63,4.42,
South and West Asia,NPL,Nepal,01/03/2006,2006,,,,,,0.99,6.45,
South and West Asia,NPL,Nepal,01/04/2006,2006,,,,,,1.89,6.76,
South and West Asia,NPL,Nepal,01/05/2006,2006,,,,,,3.03,9.64,
South and West Asia,NPL,Nepal,01/06/2006,2006,,,,,,4.55,8.66,
South and West Asia,NPL,Nepal,01/07/2006,2006,,,,,,5.51,7.69,
South and West Asia,NPL,Nepal,01/08/2006,2006,,,,,,5.74,0.00,
South and West Asia,NPL,Nepal,01/09/2006,2006,,,,,,4.13,0.00,
South and West Asia,NPL,Nepal,01/10/2006,2006,,,,,,2.06,0.00,
South and West Asia,NPL,Nepal,01/11/2006,2006,,,,,,-1.99,0.00,
South and West Asia,NPL,Nepal,01/12/2006,2006,42.87,,,9.68,7.67,-3.69,0.00,Lower middle income
South and West Asia,NPL,Nepal,01/01/2007,2007,,,,,,-1.07,0.00,
South and West Asia,NPL,Nepal,01/02/2007,2007,,,,,,-1.00,0.00,
South and West Asia,NPL,Nepal,01/03/2007,2007,,,,,,-1.50,0.00,
South and West Asia,NPL,Nepal,01/04/2007,2007,,,,,,-6.42,0.00,
South and West Asia,NPL,Nepal,01/05/2007,2007,,,,,,-10.41,0.00,
South and West Asia,NPL,Nepal,01/06/2007,2007,,,,,,-11.50,0.00,
South and West Asia,NPL,Nepal,01/07/2007,2007,,,,,,-12.72,0.00,
South and West Asia,NPL,Nepal,01/08/2007,2007,,,,,,-12.03,5.63,
South and West Asia,NPL,Nepal,01/09/2007,2007,,,,,,-12.19,6.05,
South and West Asia,NPL,Nepal,01/10/2007,2007,,,,,,-12.68,5.43,
South and West Asia,NPL,Nepal,01/11/2007,2007,,,,,,-11.53,5.31,
South and West Asia,NPL,Nepal,01/12/2007,2007,37.89,,,8.61,6.46,-10.96,4.63,Lower middle income
South and West Asia,NPL,Nepal,01/01/2008,2008,,,,,,-10.76,4.73,
South and West Asia,NPL,Nepal,01/02/2008,2008,,,,,,-9.87,5.27,
South and West Asia,NPL,Nepal,01/03/2008,2008,,,,,,-8.24,6.05,
South and West Asia,NPL,Nepal,01/04/2008,2008,,,,,,-5.11,7.92,
South and West Asia,NPL,Nepal,01/05/2008,2008,,,,,,3.27,8.27,
South and West Asia,NPL,Nepal,01/06/2008,2008,,,,,,5.02,10.10,
South and West Asia,NPL,Nepal,01/07/2008,2008,,,,,,5.59,10.69,
South and West Asia,NPL,Nepal,01/08/2008,2008,,,,,,4.80,11.85,
South and West Asia,NPL,Nepal,01/09/2008,2008,,,,,,12.20,12.49,
South and West Asia,NPL,Nepal,01/10/2008,2008,,,,,,22.72,13.28,
South and West Asia,NPL,Nepal,01/11/2008,2008,,,,,,23.65,13.73,
South and West Asia,NPL,Nepal,01/12/2008,2008,36.76,,,8.24,6.62,22.69,13.43,Lower middle income
South and West Asia,NPL,Nepal,01/01/2009,2009,,,,,,21.98,13.77,
South and West Asia,NPL,Nepal,01/02/2009,2009,,,,,,22.95,13.20,
South and West Asia,NPL,Nepal,01/03/2009,2009,,,,,,24.75,12.82,
South and West Asia,NPL,Nepal,01/04/2009,2009,,,,,,26.35,11.58,
South and West Asia,NPL,Nepal,01/05/2009,2009,,,,,,18.13,12.44,
South and West Asia,NPL,Nepal,01/06/2009,2009,,,,,,11.23,11.98,
South and West Asia,NPL,Nepal,01/07/2009,2009,,,,,,12.56,11.09,
South and West Asia,NPL,Nepal,01/08/2009,2009,,,,,,12.15,10.13,
South and West Asia,NPL,Nepal,01/09/2009,2009,,,,,,7.02,9.18,
South and West Asia,NPL,Nepal,01/10/2009,2009,,,,,,-2.91,8.61,
South and West Asia,NPL,Nepal,01/11/2009,2009,,,,,,-4.83,9.15,
South and West Asia,NPL,Nepal,01/12/2009,2009,39.47,,,9.97,6.57,-4.74,10.32,Lower middle income
South and West Asia,NPL,Nepal,01/01/2010,2010,,,,,,-3.95,10.72,
South and West Asia,NPL,Nepal,01/02/2010,2010,,,,,,-5.75,10.95,
South and West Asia,NPL,Nepal,01/03/2010,2010,,,,,,-8.79,9.96,
South and West Asia,NPL,Nepal,01/04/2010,2010,,,,,,-11.04,9.77,
South and West Asia,NPL,Nepal,01/05/2010,2010,,,,,,-10.28,8.87,
South and West Asia,NPL,Nepal,01/06/2010,2010,,,,,,-2.30,8.25,
South and West Asia,NPL,Nepal,01/07/2010,2010,,,,,,-3.74,9.03,
South and West Asia,NPL,Nepal,01/08/2010,2010,,,,,,-3.33,9.50,
South and West Asia,NPL,Nepal,01/09/2010,2010,,,,,,-4.19,8.57,
South and West Asia,NPL,Nepal,01/10/2010,2010,,,,,,-5.22,8.76,
South and West Asia,NPL,Nepal,01/11/2010,2010,,,,,,-4.88,8.38,
South and West Asia,NPL,Nepal,01/12/2010,2010,35.40,,,10.41,6.01,-2.48,9.47,Lower middle income
South and West Asia,NPL,Nepal,01/01/2011,2011,,,,,,-4.29,11.26,
South and West Asia,NPL,Nepal,01/02/2011,2011,,,,,,-1.24,10.11,
South and West Asia,NPL,Nepal,01/03/2011,2011,,,,,,-1.75,10.59,
South and West Asia,NPL,Nepal,01/04/2011,2011,,,,,,-0.86,10.58,
South and West Asia,NPL,Nepal,01/05/2011,2011,,,,,,-0.41,9.37,
South and West Asia,NPL,Nepal,01/06/2011,2011,,,,,,-3.54,8.69,
South and West Asia,NPL,Nepal,01/07/2011,2011,,,,,,-3.92,9.58,
South and West Asia,NPL,Nepal,01/08/2011,2011,,,,,,-4.24,7.66,
South and West Asia,NPL,Nepal,01/09/2011,2011,,,,,,-1.01,8.51,
South and West Asia,NPL,Nepal,01/10/2011,2011,,,,,,8.60,8.92,
South and West Asia,NPL,Nepal,01/11/2011,2011,,,,,,11.55,8.43,
South and West Asia,NPL,Nepal,01/12/2011,2011,32.43,,,9.00,6.74,14.44,7.52,Lower middle income
South and West Asia,NPL,Nepal,01/01/2012,2012,,,,,,18.86,6.77,
South and West Asia,NPL,Nepal,01/02/2012,2012,,,,,,9.37,7.06,
South and West Asia,NPL,Nepal,01/03/2012,2012,,,,,,9.24,7.05,
South and West Asia,NPL,Nepal,01/04/2012,2012,,,,,,13.71,7.51,
South and West Asia,NPL,Nepal,01/05/2012,2012,,,,,,18.05,8.74,
South and West Asia,NPL,Nepal,01/06/2012,2012,,,,,,22.88,9.95,
South and West Asia,NPL,Nepal,01/07/2012,2012,,,,,,25.14,11.48,
South and West Asia,NPL,Nepal,01/08/2012,2012,,,,,,24.28,11.85,
South and West Asia,NPL,Nepal,01/09/2012,2012,,,,,,20.13,11.24,
South and West Asia,NPL,Nepal,01/10/2012,2012,,,,,,8.47,10.51,
South and West Asia,NPL,Nepal,01/11/2012,2012,,,,,,8.76,10.47,
South and West Asia,NPL,Nepal,01/12/2012,2012,34.51,,,10.03,7.61,5.64,10.37,Lower middle income
South and West Asia,NPL,Nepal,01/01/2013,2013,,,,,,3.84,9.82,
South and West Asia,NPL,Nepal,01/02/2013,2013,,,,,,7.76,10.07,
South and West Asia,NPL,Nepal,01/03/2013,2013,,,,,,9.88,10.24,
South and West Asia,NPL,Nepal,01/04/2013,2013,,,,,,7.01,9.46,
South and West Asia,NPL,Nepal,01/05/2013,2013,,,,,,3.22,8.69,
South and West Asia,NPL,Nepal,01/06/2013,2013,,,,,,1.58,8.23,
South and West Asia,NPL,Nepal,01/07/2013,2013,,,,,,6.39,7.75,
South and West Asia,NPL,Nepal,01/08/2013,2013,,,,,,8.52,7.86,
South and West Asia,NPL,Nepal,01/09/2013,2013,,,,,,16.61,7.94,
South and West Asia,NPL,Nepal,01/10/2013,2013,,,,,,17.07,8.41,
South and West Asia,NPL,Nepal,01/11/2013,2013,,,,,,14.93,9.97,
South and West Asia,NPL,Nepal,01/12/2013,2013,31.90,,,8.60,8.57,13.55,10.28,Lower middle income
South and West Asia,NPL,Nepal,01/01/2014,2014,,,,,,13.10,9.72,
South and West Asia,NPL,Nepal,01/02/2014,2014,,,,,,15.85,8.76,
South and West Asia,NPL,Nepal,01/03/2014,2014,,,,,,13.74,8.84,
South and West Asia,NPL,Nepal,01/04/2014,2014,,,,,,11.18,9.47,
South and West Asia,NPL,Nepal,01/05/2014,2014,,,,,,11.26,9.75,
South and West Asia,NPL,Nepal,01/06/2014,2014,,,,,,5.23,9.45,
South and West Asia,NPL,Nepal,01/07/2014,2014,,,,,,0.84,8.08,
South and West Asia,NPL,Nepal,01/08/2014,2014,,,,,,0.73,7.50,
South and West Asia,NPL,Nepal,01/09/2014,2014,,,,,,-6.38,7.56,
South and West Asia,NPL,Nepal,01/10/2014,2014,,,,,,-1.21,7.50,
South and West Asia,NPL,Nepal,01/11/2014,2014,,,,,,-0.81,7.15,
South and West Asia,NPL,Nepal,01/12/2014,2014,27.55,,,7.82,8.44,-0.48,7.06,Lower middle income
South and West Asia,NPL,Nepal,01/01/2015,2015,,,,,,1.88,6.88,
South and West Asia,NPL,Nepal,01/02/2015,2015,,,,,,-0.74,6.99,
South and West Asia,NPL,Nepal,01/03/2015,2015,,,,,,0.75,7.01,
South and West Asia,NPL,Nepal,01/04/2015,2015,,,,,,3.36,6.84,
South and West Asia,NPL,Nepal,01/05/2015,2015,,,,,,4.89,7.09,
South and West Asia,NPL,Nepal,01/06/2015,2015,,,,,,8.08,7.39,
South and West Asia,NPL,Nepal,01/07/2015,2015,,,,,,5.98,7.58,
South and West Asia,NPL,Nepal,01/08/2015,2015,,,,,,5.58,6.90,
South and West Asia,NPL,Nepal,01/09/2015,2015,,,,,,9.23,7.19,
South and West Asia,NPL,Nepal,01/10/2015,2015,,,,,,6.93,8.20,
South and West Asia,NPL,Nepal,01/11/2015,2015,,,,,,6.54,10.44,
South and West Asia,NPL,Nepal,01/12/2015,2015,25.73,,,7.89,12.53,7.47,11.57,Lower middle income
South and West Asia,NPL,Nepal,01/01/2016,2016,,,,,,5.25,12.05,
South and West Asia,NPL,Nepal,01/02/2016,2016,,,,,,9.77,11.29,
South and West Asia,NPL,Nepal,01/03/2016,2016,,,,,,9.31,10.24,
South and West Asia,NPL,Nepal,01/04/2016,2016,,,,,,6.58,9.70,
South and West Asia,NPL,Nepal,01/05/2016,2016,,,,,,5.12,10.05,
South and West Asia,NPL,Nepal,01/06/2016,2016,,,,,,5.16,11.13,
South and West Asia,NPL,Nepal,01/07/2016,2016,,,,,,6.00,10.44,
South and West Asia,NPL,Nepal,01/08/2016,2016,,,,,,4.65,8.62,
South and West Asia,NPL,Nepal,01/09/2016,2016,,,,,,1.07,7.89,
South and West Asia,NPL,Nepal,01/10/2016,2016,,,,,,1.82,6.73,
South and West Asia,NPL,Nepal,01/11/2016,2016,,,,,,2.09,4.75,
South and West Asia,NPL,Nepal,01/12/2016,2016,24.96,,,8.66,10.29,2.24,3.83,Lower middle income
South and West Asia,NPL,Nepal,01/01/2017,2017,,,,,,2.24,5.12,
South and West Asia,NPL,Nepal,01/02/2017,2017,,,,,,0.01,4.85,
South and West Asia,NPL,Nepal,01/03/2017,2017,,,,,,-1.73,4.36,
South and West Asia,NPL,Nepal,01/04/2017,2017,,,,,,-2.19,3.69,
South and West Asia,NPL,Nepal,01/05/2017,2017,,,,,,-3.22,3.35,
South and West Asia,NPL,Nepal,01/06/2017,2017,,,,,,-3.94,2.78,
South and West Asia,NPL,Nepal,01/07/2017,2017,,,,,,-4.25,2.71,
South and West Asia,NPL,Nepal,01/08/2017,2017,,,,,,-4.29,2.28,
South and West Asia,NPL,Nepal,01/09/2017,2017,,,,,,-4.27,3.39,
South and West Asia,NPL,Nepal,01/10/2017,2017,,,,,,-2.58,3.10,
South and West Asia,NPL,Nepal,01/11/2017,2017,,,,,,-2.79,3.85,
South and West Asia,NPL,Nepal,01/12/2017,2017,24.99,,,7.38,9.35,-5.06,4.16,Lower middle income
South and West Asia,NPL,Nepal,01/01/2018,2018,,,,,,-6.08,2.05,
South and West Asia,NPL,Nepal,01/02/2018,2018,,,,,,-5.77,3.40,
South and West Asia,NPL,Nepal,01/03/2018,2018,,,,,,-3.08,4.52,
South and West Asia,NPL,Nepal,01/04/2018,2018,,,,,,-0.11,5.41,
South and West Asia,NPL,Nepal,01/05/2018,2018,,,,,,3.28,4.11,
South and West Asia,NPL,Nepal,01/06/2018,2018,,,,,,4.91,4.11,
South and West Asia,NPL,Nepal,01/07/2018,2018,,,,,,5.97,4.58,
South and West Asia,NPL,Nepal,01/08/2018,2018,,,,,,7.35,4.19,
South and West Asia,NPL,Nepal,01/09/2018,2018,,,,,,10.80,3.87,
South and West Asia,NPL,Nepal,01/10/2018,2018,,,,,,12.45,4.68,
South and West Asia,NPL,Nepal,01/11/2018,2018,,,,,,12.50,4.15,
South and West Asia,NPL,Nepal,01/12/2018,2018,31.09,,,6.60,6.61,9.80,3.71,Lower middle income
South and West Asia,NPL,Nepal,01/01/2019,2019,,,,,7.46,10.07,4.57,
South and West Asia,NPL,Nepal,01/02/2019,2019,,,,,7.46,11.50,4.35,
South and West Asia,NPL,Nepal,01/03/2019,2019,,,,,7.46,9.24,4.20,
South and West Asia,NPL,Nepal,01/04/2019,2019,,,,,7.46,6.13,4.43,
South and West Asia,NPL,Nepal,01/05/2019,2019,,,,,7.46,4.74,5.29,
South and West Asia,NPL,Nepal,01/06/2019,2019,,,,,7.46,3.08,6.17,
South and West Asia,NPL,Nepal,01/07/2019,2019,,,,,7.46,0.93,6.02,
South and West Asia,NPL,Nepal,01/08/2019,2019,,,,,7.46,1.30,6.95,
South and West Asia,NPL,Nepal,01/09/2019,2019,,,,,7.46,0.87,6.16,
South and West Asia,NPL,Nepal,01/10/2019,2019,,,,,7.46,-2.81,6.20,
South and West Asia,NPL,Nepal,01/11/2019,2019,,,,,7.46,-2.69,5.76,
South and West Asia,NPL,Nepal,01/12/2019,2019,34.03,,,7.42,7.46,0.69,6.54,Lower middle income
South and West Asia,NPL,Nepal,01/01/2020,2020,,,,,12.48,1.47,6.83,
South and West Asia,NPL,Nepal,01/02/2020,2020,,,,,12.48,-0.01,6.87,
South and West Asia,NPL,Nepal,01/03/2020,2020,,,,,12.48,2.29,6.70,
South and West Asia,NPL,Nepal,01/04/2020,2020,,,,,12.48,9.15,6.74,
South and West Asia,NPL,Nepal,01/05/2020,2020,,,,,12.48,9.15,5.84,
South and West Asia,NPL,Nepal,01/06/2020,2020,,,,,12.48,8.57,4.54,
South and West Asia,NPL,Nepal,01/07/2020,2020,,,,,12.48,9.35,4.78,
South and West Asia,NPL,Nepal,01/08/2020,2020,,,,,12.48,7.42,3.50,
South and West Asia,NPL,Nepal,01/09/2020,2020,,,,,12.48,3.21,4.52,
South and West Asia,NPL,Nepal,01/10/2020,2020,,,,,12.48,3.39,3.79,
South and West Asia,NPL,Nepal,01/11/2020,2020,,,,,12.48,4.06,4.04,
South and West Asia,NPL,Nepal,01/12/2020,2020,43.31,,,11.62,12.48,3.49,2.93,Lower middle income
South and West Asia,NPL,Nepal,01/01/2021,2021,,,,,6.74,2.97,3.57,
South and West Asia,NPL,Nepal,01/02/2021,2021,,,,,6.74,2.46,2.70,
South and West Asia,NPL,Nepal,01/03/2021,2021,,,,,6.74,0.68,3.03,
South and West Asia,NPL,Nepal,01/04/2021,2021,,,,,6.74,-2.95,3.10,
South and West Asia,NPL,Nepal,01/05/2021,2021,,,,,6.74,-2.29,3.64,
South and West Asia,NPL,Nepal,01/06/2021,2021,,,,,6.74,-3.63,4.19,
South and West Asia,NPL,Nepal,01/07/2021,2021,,,,,6.74,-1.63,4.19,
South and West Asia,NPL,Nepal,01/08/2021,2021,,,,,6.74,-0.68,4.35,
South and West Asia,NPL,Nepal,01/09/2021,2021,,,,,6.74,-0.23,3.49,
South and West Asia,NPL,Nepal,01/10/2021,2021,,,,,6.74,1.22,4.24,
South and West Asia,NPL,Nepal,01/11/2021,2021,,,,,6.74,0.98,5.32,
South and West Asia,NPL,Nepal,01/12/2021,2021,44.05,,,9.18,6.74,1.42,7.11,Lower middle income
South and West Asia,NPL,Nepal,01/01/2022,2022,,,,,,1.99,5.65,
South and West Asia,NPL,Nepal,01/02/2022,2022,,,,,,2.31,5.97,
South and West Asia,NPL,Nepal,01/03/2022,2022,,,,,,3.77,7.14,
South and West Asia,NPL,Nepal,01/04/2022,2022,,,,,,3.90,7.27,
South and West Asia,NPL,Nepal,01/05/2022,2022,,,,,,3.14,7.87,
South and West Asia,NPL,Nepal,01/06/2022,2022,,,,,,6.44,8.55,
South and West Asia,NPL,Nepal,01/07/2022,2022,,,,,,6.09,8.08,
South and West Asia,NPL,Nepal,01/08/2022,2022,,,,,8.00,7.00,8.26,
South and West Asia,NPL,Nepal,01/09/2022,2022,,,,,,8.15,8.64,
South and West Asia,NPL,Nepal,01/10/2022,2022,,,,,,9.54,8.49,
South and West Asia,NPL,Nepal,01/11/2022,2022,,,,,,10.05,8.08,
South and West Asia,NPL,Nepal,01/12/2022,2022,43.83,Low,,,8.60,9.18,7.38,Lower middle income
South and West Asia,NPL,Nepal,01/01/2023,2023,,,,,9.40,10.33,7.26,
South and West Asia,NPL,Nepal,01/02/2023,2023,,,,,,,,
South and West Asia,NPL,Nepal,01/03/2023,2023,,,,,,,,
South and West Asia,NPL,Nepal,01/04/2023,2023,,,,,,,,
South and West Asia,NPL,Nepal,01/05/2023,2023,,,,,,,,
South and West Asia,NPL,Nepal,01/06/2023,2023,,,,,,,,
South and West Asia,NPL,Nepal,01/07/2023,2023,,,,,,,,
South and West Asia,NPL,Nepal,01/08/2023,2023,,,,,,,,
South and West Asia,NPL,Nepal,01/09/2023,2023,,,,,,,,
South and West Asia,NPL,Nepal,01/10/2023,2023,,,,,,,,
South and West Asia,NPL,Nepal,01/11/2023,2023,,,,,,,,
South and West Asia,NPL,Nepal,01/12/2023,2023,,,,,,,,Lower middle income
South and West Asia,PAK,Pakistan,01/01/2000,2000,,,,,,12.30,3.43,
South and West Asia,PAK,Pakistan,01/02/2000,2000,,,,,,12.32,3.02,
South and West Asia,PAK,Pakistan,01/03/2000,2000,,,,,,12.33,3.57,
South and West Asia,PAK,Pakistan,01/04/2000,2000,,,,,,12.31,3.88,
South and West Asia,PAK,Pakistan,01/05/2000,2000,,,,,,7.90,3.84,
South and West Asia,PAK,Pakistan,01/06/2000,2000,,,,,,0.64,5.10,
South and West Asia,PAK,Pakistan,01/07/2000,2000,,,,,,0.25,4.98,
South and West Asia,PAK,Pakistan,01/08/2000,2000,,,,,,0.53,4.43,
South and West Asia,PAK,Pakistan,01/09/2000,2000,,,,,,8.90,5.05,
South and West Asia,PAK,Pakistan,01/10/2000,2000,,,,,,12.38,4.56,
South and West Asia,PAK,Pakistan,01/11/2000,2000,,,,,,10.17,5.41,
South and West Asia,PAK,Pakistan,01/12/2000,2000,68.39,,5.50,21.07,1.74,12.11,5.05,Lower middle income
